season,team,full_name,position,jersey_number,depth_chart_position,depth_chart_order,week,formation,position_group,years_exp,height,weight,college,depth_chart_position_clean
2022,SEA,Abraham Lucas,T,72,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,SEA,Charles Cross,T,67,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,SEA,Stone Forsythe,T,78,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,SEA,Jake Curhan,T,73,RG,3,19,Offense,Offensive Line,NA,NA,NA,NA,T3
2022,SEA,Noah Fant,TE,87,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2022,SEA,Will Dissly,TE,81,TE,1,17,Offense,Tight End,NA,NA,NA,NA,TE
2022,SEA,Colby Parkinson,TE,86,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2022,SEA,Tyler Mabry,TE,85,TE,3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2022,SEA,DK Metcalf,WR,14,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,SEA,Marquise Goodwin,WR,3,WR,1,17,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,SEA,D'Wayne Eskridge,WR,1,WR,2,11,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,SEA,Dareke Young,WR,83,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,SEA,Laquon Treadwell,WR,18,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,SEA,Tyler Lockett,WR,16,PR,2,19,Special Teams,Wide Receiver,NA,NA,NA,NA,WR2
2022,SEA,Penny Hart,WR,19,WR,3,19,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,SF,Jake Brendel,C,64,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2022,SF,Daniel Brunskill,C,60,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,C2
2022,SF,Charvarius Ward,CB,7,RCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,SF,Deommodore Lenoir,CB,2,LCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,SF,Emmanuel Moseley,CB,4,LCB,1,6,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,SF,Ambry Thomas,CB,20,RCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,SF,Samuel Womack,CB,0,NCB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,SF,Nick Bosa,DE,97,RDE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,SF,Samson Ebukam,DE,52,LDE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,SF,Charles Omenihu,DE,90,RDE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,SF,Drake Jackson,DE,95,LDE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,SF,Jordan Willis,DE,59,RDE,3,19,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,SF,Kemoko Turay,DE,52,"
    ",3,12,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,SF,Kerry Hyder,DE,56,LDE,3,19,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,SF,Arik Armstead,DT,91,RDT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,SF,Javon Kinlaw,DT,99,LDT,1,6,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,SF,Kevin Givens,DT,90,LDT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,SF,Akeem Spence,DT,55,LDT,2,9,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,SF,Hassan Ridgeway,DT,91,DT,2,15,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,SF,T.Y. McGill,DT,96,LDT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,SF,Kyle Juszczyk,FB,44,FB,1,19,Offense,Running Back,NA,NA,NA,NA,FB
2022,SF,Jimmie Ward,FS,20,NCB,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,SF,Tashaun Gipson,FS,31,FS,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,SF,George Odum,FS,30,FS,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,SF,Aaron Banks,G,65,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,SF,Spencer Burford,G,74,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,SF,Blake Hance,G,73,LG,2,8,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,SF,Nick Zakelj,G,63,RG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,SF,Azeez Al-Shaair,ILB,0,SAM,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,SF,Dre Greenlaw,ILB,57,WILL,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,SF,Fred Warner,ILB,54,MIKE,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,SF,Curtis Robinson,ILB,59,MIKE,2,16,Defense,Linebacker,NA,NA,NA,NA,ILB2
2022,SF,Robbie Gould,K,9,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2022,SF,Taybor Pepper,LS,46,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2022,SF,Demetrius Flannigan-Fowles,OLB,45,SAM,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,SF,Oren Burks,OLB,42,WILL,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,SF,Mitch Wishnowsky,P,3,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2022,SF,Jimmy Garoppolo,QB,11,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,SF,Trey Lance,QB,19,QB,1,3,Offense,Quarterback,NA,NA,NA,NA,QB
2022,SF,Brock Purdy,QB,13,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,SF,Josh Johnson,QB,17,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,SF,Christian McCaffrey,RB,23,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2022,SF,Elijah Mitchell,RB,25,RB,2,13,Offense,Running Back,NA,NA,NA,NA,RB2
2022,SF,Jeffery Wilson,RB,23,RB,2,9,Offense,Running Back,NA,NA,NA,NA,RB2
2022,SF,Tyrion Davis-Price,RB,32,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2022,SF,Jordan Mason,RB,24,RB,3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2022,SF,Talanoa Hufanga,SS,29,SS,1,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2022,SF,Tarvarius Moore,SS,30,SS,2,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2022,SF,Mike McGlinchey,T,69,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,SF,Trent Williams,T,71,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,SF,Colton McKivitz,T,68,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,SF,Jaylon Moore,T,76,RT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,SF,George Kittle,TE,85,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2022,SF,Charlie Woerner,TE,89,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2022,SF,Ross Dwelley,TE,85,TE,3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2022,SF,Tyler Kroft,TE,82,"
    ",3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2022,SF,Deebo Samuel,WR,1,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,SF,Ray-Ray McCloud,WR,34,PR,1,19,Special Teams,Wide Receiver,NA,NA,NA,NA,WR1
2022,SF,Brandon Aiyuk,WR,11,PR,2,19,Special Teams,Wide Receiver,NA,NA,NA,NA,WR2
2022,SF,Jauan Jennings,WR,15,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,SF,Danny Gray,WR,6,WR,3,19,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,TB,Robert Hainsey,C,70,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2022,TB,Carlton Davis,CB,23,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,TB,Jamel Dean,CB,35,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,TB,Sean Murphy-Bunting,CB,23,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TB,Zyon McCollum,CB,27,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TB,Anthony Chesley,CB,37,CB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TB,Dee Delaney,CB,29,S,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TB,William Gholston,DE,92,DL,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,TB,Logan Hall,DE,90,DL,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,TB,Pat O'Connor,DE,79,DL,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,TB,Genard Avery,DE,92,OLB,3,7,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,TB,Akiem Hicks,DT,96,DL,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TB,Deadrin Senat,DT,56,NT,3,19,Defense,Defensive Line,NA,NA,NA,NA,DT3
2022,TB,Antoine Winfield,FS,31,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TB,Mike Edwards,FS,21,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TB,Keanu Neal,FS,31,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TB,Logan Ryan,FS,33,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TB,Nick Leverett,G,51,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,TB,Shaquille Mason,G,69,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,TB,Brandon Walton,G,73,RG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TB,John Molchon,G,75,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TB,Luke Goedeke,G,67,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TB,Devin White,ILB,45,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TB,Lavonte David,ILB,54,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TB,K.J. Britt,ILB,52,ILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2022,TB,Olakunle Fatukasi,ILB,54,ILB,2,15,Defense,Linebacker,NA,NA,NA,NA,ILB2
2022,TB,Ryan Succop,K,3,PK,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2022,TB,Zach Triner,LS,97,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2022,TB,Vita Vea,NT,50,NT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TB,Rakeem Nunez-Roches,NT,93,NT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TB,Anthony Nelson,OLB,98,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,TB,Joe Tryon,OLB,9,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,TB,Shaquil Barrett,OLB,58,OLB,1,9,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,TB,Carl Nassib,OLB,94,OLB,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,TB,Jake Camarda,P,5,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2022,TB,Tom Brady,QB,12,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TB,Blaine Gabbert,QB,9,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TB,Kyle Trask,QB,2,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TB,Leonard Fournette,RB,5,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2022,TB,Rachaad White,RB,1,KR,1,19,Special Teams,Running Back,NA,NA,NA,NA,RB
2022,TB,Ke'Shawn Vaughn,RB,21,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2022,TB,Giovani Bernard,RB,25,RB,3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2022,TB,Donovan Smith,T,79,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,TB,Tristan Wirfs,T,78,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,TB,Fred Johnson,T,74,RT,2,9,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,TB,Josh Wells,T,77,LT,2,17,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,TB,Cameron Brate,TE,84,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2022,TB,Cade Otton,TE,88,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2022,TB,Ko Kieft,TE,41,"
    ",3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2022,TB,Kyle Rudolph,TE,8,TE,3,19,Offense,Tight End,NA,NA,NA,NA,TE3
2022,TB,Chris Godwin,WR,14,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,TB,Julio Jones,WR,80,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,TB,Mike Evans,WR,13,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,TB,Scott Miller,WR,13,PR,1,19,Special Teams,Wide Receiver,NA,NA,NA,NA,WR1
2022,TB,Breshad Perriman,WR,9,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,TB,Russell Gage,WR,3,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,TB,Jaelon Darden,WR,16,WR,3,14,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,TEN,Corey Levin,C,62,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,C
2022,TEN,Ben Jones,C,60,LS,2,16,Special Teams,Offensive Line,NA,NA,NA,NA,C2
2022,TEN,Daniel Munyer,C,69,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,C2
2022,TEN,Kristian Fulton,CB,7,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,TEN,Roger McCreary,CB,21,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,TEN,Caleb Farley,CB,3,CB,2,11,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TEN,Elijah Molden,CB,24,CB,2,14,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TEN,Greg Mabin,CB,29,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TEN,Terrance Mitchell,CB,39,CB,2,16,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TEN,Tre Avery,CB,23,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,TEN,Chris Jackson,CB,35,CB,3,3,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TEN,Davontae Harris,CB,38,CB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TEN,John Reid,CB,35,CB,3,18,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TEN,Lonnie Johnson,CB,32,S,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,TEN,DeMarcus Walker,DE,95,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,TEN,Denico Autry,DE,96,OLB,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,TEN,Mario Edwards,DE,97,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,TEN,Sam Okuayinonu,DE,67,OLB,2,14,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,TEN,Tarell Basham,DE,52,OLB,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,TEN,Da'Shawn Hand,DE,91,DE,3,2,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,TEN,Wyatt Ray,DE,52,OLB,3,5,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,TEN,Jeffery Simmons,DT,98,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TEN,Teair Tart,DT,94,NT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TEN,Naquan Jones,DT,96,NT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,TEN,Larrell Murchison,DT,52,DT,3,14,Defense,Defensive Line,NA,NA,NA,NA,DT3
2022,TEN,Tory Carter,FB,44,TE,3,14,Offense,Running Back,NA,NA,NA,NA,FB
2022,TEN,Amani Hooker,FS,37,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TEN,Kevin Byard,FS,31,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TEN,A.J. Moore,FS,20,S,2,2,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TEN,Joshua Kalu,FS,42,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TEN,Ugochukwu Amadi,FS,0,CB,2,9,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,TEN,Aaron Brewer,G,55,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,TEN,Nate Davis,G,64,RG,1,16,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,TEN,Jamarco Jones,G,73,LG,2,3,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TEN,Jordan Roos,G,70,RG,2,14,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TEN,Xavier Newman-Johnson,G,65,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,TEN,David Long,ILB,11,ILB,1,14,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TEN,Dylan Cole,ILB,55,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TEN,Monty Rice,ILB,59,ILB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TEN,Zach Cunningham,ILB,52,ILB,1,10,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,TEN,Jack Gibbens,ILB,50,ILB,2,19,Defense,Linebacker,NA,NA,NA,NA,ILB2
2022,TEN,Joe Schobert,ILB,52,ILB,2,15,Defense,Linebacker,NA,NA,NA,NA,ILB2
2022,TEN,Joseph Jones,ILB,52,ILB,3,19,Defense,Linebacker,NA,NA,NA,NA,ILB3
2022,TEN,Randy Bullock,K,46,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2022,TEN,Morgan Cox,LS,46,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2022,TEN,Kevin Strong,NT,92,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,TEN,Bud Dupree,OLB,48,OLB,1,17,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,TEN,Rashad Weaver,OLB,99,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,TEN,Olasunkanmi Adeniyi,OLB,92,OLB,2,6,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,TEN,Derrek Tuszka,OLB,59,OLB,3,4,Defense,Linebacker,NA,NA,NA,NA,OLB3
2022,TEN,Ryan Stonehouse,P,4,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2022,TEN,Joshua Dobbs,QB,5,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TEN,Ryan Tannehill,QB,17,QB,1,17,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TEN,Logan Woodside,QB,11,QB,2,10,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TEN,Malik Willis,QB,7,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,TEN,Derrick Henry,RB,22,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
2022,TEN,Dontrell Hilliard,RB,40,RB,2,15,Offense,Running Back,NA,NA,NA,NA,RB2
2022,TEN,Hassan Haskins,RB,25,RB,2,19,Offense,Running Back,NA,NA,NA,NA,RB2
2022,TEN,Trenton Cannon,RB,23,"
    ",2,3,Offense,Running Back,NA,NA,NA,NA,RB2
2022,TEN,Julius Chestnut,RB,36,RB,3,19,Offense,Running Back,NA,NA,NA,NA,RB3
2022,TEN,Andrew Adams,SS,37,S,2,18,Defense,Defensive Back,NA,NA,NA,NA,SS
2022,TEN,Josh Thompson,SS,22,S,3,19,Defense,Defensive Back,NA,NA,NA,NA,SS
2022,TEN,Dennis Daley,T,71,LT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,TEN,Nicholas Petit-Frere,T,78,RT,1,19,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,TEN,Taylor Lewan,T,77,LT,1,3,Offense,Offensive Line,NA,NA,NA,NA,LT
2022,TEN,Dillon Radunz,T,75,LG,2,16,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,TEN,Le'Raven Clark,T,73,LT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RT
2022,TEN,Austin Hooper,TE,81,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2022,TEN,Geoff Swaim,TE,87,TE,1,19,Offense,Tight End,NA,NA,NA,NA,TE
2022,TEN,Chigoziem Okonkwo,TE,85,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2022,TEN,Kevin Rader,TE,86,TE,2,19,Offense,Tight End,NA,NA,NA,NA,TE2
2022,TEN,Nick Westbrook-Ikhine,WR,15,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,TEN,Robert Woods,WR,2,WR,1,19,Offense,Wide Receiver,NA,NA,NA,NA,WR1
2022,TEN,Chris Conley,WR,18,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,TEN,Kyle Philips,WR,18,WR,2,8,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,TEN,Treylon Burks,WR,16,WR,2,19,Offense,Wide Receiver,NA,NA,NA,NA,WR2
2022,TEN,Cody Hollister,WR,8,WR,3,14,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,TEN,Josh Gordon,WR,19,WR,3,4,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,TEN,Racey McMath,WR,80,WR,3,19,Offense,Wide Receiver,NA,NA,NA,NA,WR3
2022,WAS,Chase Roullier,C,73,C,1,3,Offense,Offensive Line,NA,NA,NA,NA,C
2022,WAS,Tyler Larsen,C,69,C,1,14,Offense,Offensive Line,NA,NA,NA,NA,C
2022,WAS,Nick Martin,C,60,C,2,19,Offense,Offensive Line,NA,NA,NA,NA,C2
2022,WAS,Benjamin St-Juste,CB,25,CB,1,18,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,WAS,Danny Johnson,CB,36,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,WAS,Kendall Fuller,CB,29,CB,1,19,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,WAS,William Jackson,CB,17,CB,1,9,Defense,Defensive Back,NA,NA,NA,NA,CB1
2022,WAS,Christian Holmes,CB,34,CB,2,19,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,WAS,Tariq Castro-Fields,CB,26,CB,2,7,Defense,Defensive Back,NA,NA,NA,NA,CB2
2022,WAS,Rachad Wildgoose,CB,37,CB,3,19,Defense,Defensive Back,NA,NA,NA,NA,CB3
2022,WAS,Chase Young,DE,99,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,WAS,Montez Sweat,DE,98,DE,1,19,Defense,Defensive Line,NA,NA,NA,NA,DE1
2022,WAS,Casey Toohill,DE,99,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,WAS,Daniel Wise,DE,96,DT,2,17,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,WAS,Efe Obada,DE,97,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,WAS,James Smith-Williams,DE,50,DE,2,19,Defense,Defensive Line,NA,NA,NA,NA,DE2
2022,WAS,Shaka Toney,DE,58,DE,3,19,Defense,Defensive Line,NA,NA,NA,NA,DE3
2022,WAS,Daron Payne,DT,94,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,WAS,Jonathan Allen,DT,93,DT,1,19,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,WAS,John Ridgeway,DT,91,DT,2,19,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,WAS,Phidarian Mathis,DT,98,DT,2,2,Defense,Defensive Line,NA,NA,NA,NA,DT2
2022,WAS,David Bada,DT,61,DT,3,19,Defense,Defensive Line,NA,NA,NA,NA,DT3
2022,WAS,Darrick Forrest,FS,22,S,1,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,WAS,Percy Butler,FS,35,S,2,19,Defense,Defensive Back,NA,NA,NA,NA,FS
2022,WAS,Andrew Norwell,G,68,LG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,WAS,Trai Turner,G,59,RG,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,WAS,Wes Schweitzer,G,71,C,1,19,Offense,Offensive Line,NA,NA,NA,NA,LG
2022,WAS,Chris Paul,G,75,LG,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,WAS,Saahdiq Charles,G,53,RG,2,18,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,WAS,Samuel Cosmi,G,76,RT,2,19,Offense,Offensive Line,NA,NA,NA,NA,RG
2022,WAS,Wes Martin,G,67,LG,3,19,Offense,Offensive Line,NA,NA,NA,NA,G3
2022,WAS,Cole Holcomb,ILB,55,MLB,1,11,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,WAS,Joey Slye,K,19,K,1,19,Special Teams,Kicker,NA,NA,NA,NA,K
2022,WAS,Camaron Cheeseman,LS,54,LS,1,19,Special Teams,Long Snapper,NA,NA,NA,NA,LS
2022,WAS,David Mayo,MLB,51,OLB,1,19,Defense,Linebacker,NA,NA,NA,NA,ILB
2022,WAS,De'Jon Harris,MLB,45,OLB,3,16,Defense,Linebacker,NA,NA,NA,NA,ILB3
2022,WAS,Donovan Jeter,NT,71,DT,3,3,Defense,Defensive Line,NA,NA,NA,NA,DT1
2022,WAS,Jamin Davis,OLB,52,MLB,1,18,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,WAS,Khaleke Hudson,OLB,47,MLB,1,19,Defense,Linebacker,NA,NA,NA,NA,OLB1
2022,WAS,Jon Bostic,OLB,59,MLB,2,17,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,WAS,Milo Eifler,OLB,52,OLB,2,19,Defense,Linebacker,NA,NA,NA,NA,OLB2
2022,WAS,Tress Way,P,10,P,1,19,Special Teams,Punter,NA,NA,NA,NA,P
2022,WAS,Sam Howell,QB,6,QB,1,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,WAS,Taylor Heinicke,QB,4,QB,2,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,WAS,Carson Wentz,QB,11,QB,3,19,Offense,Quarterback,NA,NA,NA,NA,QB
2022,WAS,Antonio Gibson,RB,21,RB,1,18,Offense,Running Back,NA,NA,NA,NA,RB
2022,WAS,Reggie Bonnafon,RB,38,RB,1,19,Offense,Running Back,NA,NA,NA,NA,RB
