name,season,team,position,sacks,qb_hits,tfls,forced_fumbles,third_down_pressures,def_snaps,games_played,snap_pct,sacks_per_game,qb_hits_per_game,pressure_rate,tfls_per_game,composite_rank,ranking,tier
C.Granderson,2021,NO,DE,3,8,5,0,7,448,15,0.448,0.2,0.533333333333333,2.45535714285714,0.333333333333333,0,115,7
J.Jones,2021,JAX,OLB,3,7,5,0,6,922,90,0.149555555555556,0.0333333333333333,0.0777777777777778,1.08459869848156,0.0555555555555556,0,116,7
J.Uche,2021,NE,OLB,3,4,3,0,5,242,13,0.286923076923077,0.230769230769231,0.307692307692308,2.89256198347107,0.230769230769231,0,117,7
K.Street,2021,SF,DE,3,5,6,1,0,406,20,0.3095,0.15,0.25,1.97044334975369,0.3,0,118,7
M.Haynes,2021,CAR,DE,3,5,3,0,2,223,17,0.205294117647059,0.176470588235294,0.294117647058824,3.58744394618834,0.176470588235294,0,119,7
M.Milano,2021,BUF,OLB,3,6,15,0,4,1040,18,0.912222222222222,0.166666666666667,0.333333333333333,0.865384615384615,0.833333333333333,0,120,7
A.Barr,2021,MIN,OLB,2.5,6,3,0,0,784,11,0.958181818181818,0.227272727272727,0.545454545454545,1.08418367346939,0.272727272727273,0,121,7
C.Basham,2021,BUF,DE,2.5,3,4,0,4,245,10,0.38,0.25,0.3,2.24489795918367,0.4,0,122,7
J.Cooper,2021,DEN,OLB,2.5,7,4,0,2,457,16,0.44625,0.15625,0.4375,2.07877461706783,0.25,0,123,7
J.Jenkins,2021,HOU,DE,2.5,5,4,1,0,1383,33,0.624848484848485,0.0757575757575758,0.151515151515152,0.542299349240781,0.121212121212121,0,124,7
J.Smith-Williams,2021,WAS,DE,2.5,5,4,0,1,387,14,0.462857142857143,0.178571428571429,0.357142857142857,1.93798449612403,0.285714285714286,0,125,7
K.Willekes,2021,MIN,DE,2.5,7,2,0,5,202,6,0.425,0.416666666666667,1.16666666666667,4.7029702970297,0.333333333333333,0,126,7
O.Adeniyi,2021,TEN,OLB,2.5,8,2,0,4,215,17,0.195294117647059,0.147058823529412,0.470588235294118,4.88372093023256,0.117647058823529,0,127,7
S.Weatherly,2021,DEN,OLB,2.5,7,6,0,4,344,15,0.354,0.166666666666667,0.466666666666667,2.76162790697674,0.4,0,128,7
A.Butler,2021,MIA,DE,2,5,2,0,5,591,17,0.52,0.117647058823529,0.294117647058824,1.1844331641286,0.117647058823529,0,129,7
B.Huff,2021,NYJ,DE,2,8,1,0,3,337,9,0.502222222222222,0.222222222222222,0.888888888888889,2.9673590504451,0.111111111111111,0,130,7
D.Barnett,2021,PHI,DE,2,11,7,0,6,776,17,0.682352941176471,0.117647058823529,0.647058823529412,1.67525773195876,0.411764705882353,0,131,7
D.Tuszka,2021,PIT,OLB,2,2,1,1,0,257,16,0.2375,0.125,0.125,1.55642023346304,0.0625,0,132,7
H.Mondeaux,2021,PIT,DE,2,2,2,0,0,256,16,0.23375,0.125,0.125,1.5625,0.125,0,133,7
J.Hollins,2021,LA,OLB,2,1,1,1,0,280,12,0.350833333333333,0.166666666666667,0.0833333333333333,1.07142857142857,0.0833333333333333,0,134,7
S.Thompson,2021,CAR,OLB,2,6,9,0,3,798,14,0.922142857142857,0.142857142857143,0.428571428571429,1.00250626566416,0.642857142857143,0,135,7
A.Epenesa,2021,BUF,DE,1.5,9,2,0,3,375,16,0.364375,0.09375,0.5625,2.8,0.125,0,136,7
A.Okafor,2021,KC,DE,1.5,7,0,1,4,522,20,0.396,0.075,0.35,1.62835249042146,0,0,137,7
C.Campbell,2021,BAL,DE,1.5,12,5,0,2,617,15,0.646666666666667,0.1,0.8,2.18800648298217,0.333333333333333,0,138,7
C.Ferrell,2021,LV,DE,1.5,6,1,0,0,274,17,0.235882352941176,0.0882352941176471,0.352941176470588,2.73722627737226,0.0588235294117647,0,139,7
C.Sample,2021,CIN,DE,1.5,5,1,0,2,375,17,0.32,0.0882352941176471,0.294117647058824,1.73333333333333,0.0588235294117647,0,140,7
D.Hightower,2021,NE,OLB,1.5,4,1,0,2,679,16,0.676875,0.09375,0.25,0.810014727540501,0.0625,0,141,7
J.Garvin,2021,GB,OLB,1.5,5,1,0,1,395,16,0.389375,0.09375,0.3125,1.64556962025316,0.0625,0,142,7
J.Jackson,2021,KC,DE,1.5,3,5,1,0,1165,62,0.295322580645161,0.0241935483870968,0.0483870967741935,0.386266094420601,0.0806451612903226,0,143,7
J.Owusu-Koramoah,2021,CLE,OLB,1.5,4,3,2,0,598,14,0.622142857142857,0.107142857142857,0.285714285714286,0.919732441471572,0.214285714285714,0,144,7
K.Hyder,2021,SEA,DE,1.5,11,3,0,5,506,15,0.444666666666667,0.1,0.733333333333333,2.4703557312253,0.2,0,145,7
A.Ogundeji,2021,ATL,OLB,1,2,5,0,1,527,16,0.473125,0.0625,0.125,0.569259962049336,0.3125,0,146,7
B.Mayowa,2021,SEA,OLB,1,2,3,0,3,509,15,0.452,0.0666666666666667,0.133333333333333,0.589390962671906,0.2,0,147,7
B.Rotimi,2021,WAS,DE,1,1,1,0,0,204,9,0.342222222222222,0.111111111111111,0.111111111111111,0.980392156862745,0.111111111111111,0,148,7
C.Golston,2021,DAL,DE,1,4,0,0,2,422,16,0.396875,0.0625,0.25,1.18483412322275,0,0,149,7
C.Toohill,2021,WAS,DE,1,6,1,0,1,361,16,0.375625,0.0625,0.375,1.93905817174515,0.0625,0,150,7
C.Watkins,2021,DAL,DE,1,2,5,0,0,470,16,0.439375,0.0625,0.125,0.638297872340425,0.3125,0,151,7
D.Phillips,2021,NYJ,OLB,1,1,2,0,2,250,29,0.12551724137931,0.0344827586206897,0.0344827586206897,0.8,0.0689655172413793,0,152,7
G.Avery,2021,PHI,OLB,1,2,4,0,2,388,17,0.338235294117647,0.0588235294117647,0.117647058823529,0.77319587628866,0.235294117647059,0,153,7
I.Loudermilk,2021,PIT,DE,1,0,0,0,0,309,16,0.28375,0.0625,0,0,0,0,154,7
J.Brooks,2021,SEA,OLB,1,3,10,0,0,1107,17,0.87764705882353,0.0588235294117647,0.176470588235294,0.3613369467028,0.588235294117647,0,155,7
J.Collins,2021,NE,OLB,1,3,4,0,2,334,13,0.414615384615385,0.0769230769230769,0.230769230769231,1.19760479041916,0.307692307692308,0,156,7
J.Smith,2021,JAX,OLB,1,1,2,0,2,644,51,0.195490196078431,0.0196078431372549,0.0196078431372549,0.31055900621118,0.0392156862745098,0,157,7
J.Vaughters,2021,ATL,OLB,1,4,0,1,3,211,10,0.299,0.1,0.4,2.3696682464455,0,0,158,7
K.Chaisson,2021,JAX,OLB,1,4,3,0,1,384,15,0.391333333333333,0.0666666666666667,0.266666666666667,1.30208333333333,0.2,0,159,7
K.Phillips,2021,NYJ,DE,1,3,2,0,1,233,7,0.468571428571429,0.142857142857143,0.428571428571429,1.71673819742489,0.285714285714286,0,160,7
L.Onwuzurike,2021,DET,DE,1,1,2,0,0,396,16,0.364375,0.0625,0.0625,0.505050505050505,0.125,0,161,7
M.Brockers,2021,DET,DE,1,1,4,0,0,622,16,0.59,0.0625,0.0625,0.321543408360129,0.25,0,162,7
M.Dogbe,2021,ARI,DE,1,2,1,0,1,268,17,0.247058823529412,0.0588235294117647,0.117647058823529,1.11940298507463,0.0588235294117647,0,163,7
M.Harris,2021,SF,OLB,1,1,2,0,0,336,15,0.359333333333333,0.0666666666666667,0.0666666666666667,0.595238095238095,0.133333333333333,0,164,7
N.Vigil,2021,MIN,OLB,1,3,4,0,0,719,16,0.641875,0.0625,0.1875,0.556328233657858,0.25,0,165,7
P.McPhee,2021,BAL,OLB,1,3,2,0,3,234,10,0.346,0.1,0.3,1.70940170940171,0.2,0,166,7
R.Blair,2021,NYJ,DE,1,4,4,0,1,313,8,0.55375,0.125,0.5,1.59744408945687,0.5,0,167,7
S.Lawson,2021,NYJ,DE,1,5,5,0,3,535,14,0.557142857142857,0.0714285714285714,0.357142857142857,1.1214953271028,0.357142857142857,0,168,7
W.Ray,2021,CIN,DE,1,2,0,1,1,237,16,0.22125,0.0625,0.125,1.26582278481013,0,0,169,7
C.Littleton,2021,LV,OLB,0.5,2,2,0,0,691,18,0.554444444444445,0.0277777777777778,0.111111111111111,0.361794500723589,0.111111111111111,0,170,7
N.Williams,2021,DET,DE,0.5,2,4,0,1,623,17,0.555882352941176,0.0294117647058824,0.117647058823529,0.401284109149278,0.235294117647059,0,171,7
T.Charlton,2021,PIT,DE,0.5,2,0,0,1,221,12,0.260833333333333,0.0416666666666667,0.166666666666667,1.13122171945701,0,0,172,7
W.Gay,2021,KC,OLB,0.5,1,1,0,1,555,15,0.573333333333333,0.0333333333333333,0.0666666666666667,0.27027027027027,0.0666666666666667,0,173,7
N.Bosa,2022,SF,DE,18.5,48,19,2,21,899,19,0.742105263157895,0.973684210526316,2.52631578947368,7.39710789766407,1,0.946514255161894,1,1
M.Garrett,2022,CLE,DE,16,26,18,2,18,817,16,0.789375,1,1.625,5.14075887392901,1.125,0.925460874966583,2,1
H.Reddick,2022,PHI,OLB,16,26,11,5,20,928,20,0.74,0.8,1.3,4.52586206896552,0.55,0.919320100328663,3,1
M.Judon,2022,NE,OLB,15.5,28,14,2,14,860,17,0.761764705882353,0.911764705882353,1.64705882352941,5.05813953488372,0.823529411764706,0.90955837304021,4,1
C.Jones,2022,LV,DE,20,44,20,3,29,1885,38,0.739473684210526,0.526315789473684,1.15789473684211,3.39522546419098,0.526315789473684,0.904975373873661,5,1
M.Crosby,2022,LV,DE,12.5,36,22,3,21,1085,34,0.481176470588235,0.367647058823529,1.05882352941176,4.47004608294931,0.647058823529412,0.896350356182478,6,2
M.Parsons,2022,DAL,OLB,13.5,27,14,3,15,1063,19,0.817368421052632,0.710526315789474,1.42105263157895,3.80997177798683,0.736842105263158,0.893411371105974,7,2
J.Houston,2022,BAL,OLB,17.5,28,14,2,19,563,22,0.407272727272727,0.795454545454545,1.27272727272727,8.08170515097691,0.636363636363636,0.890350120300042,8,2
A.Highsmith,2022,PIT,OLB,14.5,20,12,5,13,941,17,0.889411764705882,0.852941176470588,1.17647058823529,3.6663124335813,0.705882352941177,0.879873928700602,9,2
D.Lawrence,2022,DAL,DE,13.5,41,16,5,17,1765,37,0.712432432432432,0.364864864864865,1.10810810810811,3.08781869688385,0.432432432432432,0.869626448711296,10,2
J.Allen,2022,JAX,OLB,14.5,39,27,6,21,1806,53,0.523962264150943,0.273584905660377,0.735849056603774,2.96234772978959,0.509433962264151,0.859369439071567,11,3
J.Watt,2022,ARI,DE,12.5,25,18,1,14,815,16,0.77625,0.78125,1.5625,4.60122699386503,1.125,0.847769063232218,12,3
U.Nwosu,2022,SEA,OLB,9.5,26,12,3,9,952,18,0.779444444444444,0.527777777777778,1.44444444444444,3.72899159663866,0.666666666666667,0.828002877765722,13,3
J.Sweat,2022,PHI,DE,11,23,15,1,13,695,19,0.586842105263158,0.578947368421053,1.21052631578947,4.89208633093525,0.789473684210526,0.818995117233571,14,3
B.Graham,2022,PHI,DE,11,16,11,2,10,524,20,0.4155,0.55,0.8,5.15267175572519,0.55,0.817683736692299,15,3
B.Burns,2022,CAR,DE,12.5,22,17,1,13,951,16,0.87125,0.78125,1.375,3.62776025236593,1.0625,0.809981443915019,16,3
J.Uche,2022,NE,OLB,11.5,14,9,2,10,374,15,0.371333333333333,0.766666666666667,0.933333333333333,6.81818181818182,0.6,0.802443529744775,17,3
Z.Smith,2022,MIN,OLB,10,24,15,1,10,823,17,0.692941176470588,0.588235294117647,1.41176470588235,4.13122721749696,0.88235294117647,0.796627612397981,18,3
D.Autry,2022,TEN,DE,8,19,8,2,15,532,12,0.663333333333333,0.666666666666667,1.58333333333333,5.07518796992481,0.666666666666667,0.792934841408375,19,3
Q.Williams,2022,NYJ,OLB,12,28,12,2,25,1483,31,0.714193548387097,0.387096774193548,0.903225806451613,2.69723533378287,0.387096774193548,0.785153103426586,20,3
T.Hendrickson,2022,CIN,DE,8,24,6,3,14,732,18,0.632222222222222,0.444444444444444,1.33333333333333,4.37158469945355,0.333333333333333,0.773408516928496,21,4
D.Taylor,2022,PHI,OLB,9.5,13,8,4,9,517,18,0.423333333333333,0.527777777777778,0.722222222222222,4.35203094777563,0.444444444444444,0.770952894277492,22,4
D.Taylor,2022,SEA,OLB,9.5,13,8,4,9,517,18,0.423333333333333,0.527777777777778,0.722222222222222,4.35203094777563,0.444444444444444,0.770952894277492,23,4
D.Hunter,2022,MIN,OLB,10.5,22,12,1,12,967,18,0.778333333333333,0.583333333333333,1.22222222222222,3.36091003102379,0.666666666666667,0.760557358745734,24,4
C.Lawson,2022,NYJ,DE,7,24,9,1,17,663,17,0.581176470588235,0.411764705882353,1.41176470588235,4.67571644042232,0.529411764705882,0.738029603245742,25,4
J.Phillips,2022,BUF,DE,10.5,33,13,1,18,1588,38,0.626315789473684,0.276315789473684,0.868421052631579,2.73929471032746,0.342105263157895,0.732717758802346,26,4
J.Phillips,2022,MIA,OLB,10.5,33,13,1,18,1588,38,0.626315789473684,0.276315789473684,0.868421052631579,2.73929471032746,0.342105263157895,0.732717758802346,27,4
C.Jordan,2022,NO,DE,8.5,13,13,2,9,790,16,0.74125,0.53125,0.8125,2.72151898734177,0.8125,0.724045934173075,28,4
V.Miller,2022,BUF,OLB,8,12,10,1,10,450,11,0.616363636363636,0.727272727272727,1.09090909090909,4.44444444444444,0.909090909090909,0.72072036923464,29,4
B.Chubb,2022,MIA,OLB,8,20,5,3,10,773,17,0.648235294117647,0.470588235294118,1.17647058823529,3.6222509702458,0.294117647058824,0.718211633721753,30,4
P.Smith,2022,GB,OLB,8.5,20,9,1,8,825,17,0.797058823529412,0.5,1.17647058823529,3.45454545454545,0.529411764705882,0.712678217043292,31,4
Y.Ngakoue,2022,IND,DE,9.5,16,8,1,10,732,15,0.721333333333333,0.633333333333333,1.06666666666667,3.48360655737705,0.533333333333333,0.709766562878395,32,4
G.Rousseau,2022,BUF,DE,8,14,10,1,6,553,15,0.569333333333333,0.533333333333333,0.933333333333333,3.97830018083183,0.666666666666667,0.700960214495762,33,4
D.Armstrong,2022,DAL,DE,8.5,15,9,1,10,619,19,0.477894736842105,0.447368421052632,0.789473684210526,3.79644588045234,0.473684210526316,0.695761389190294,34,4
D.Jones,2022,DEN,DE,11,24,18,2,16,2390,74,0.484324324324324,0.148648648648649,0.324324324324324,1.46443514644351,0.243243243243243,0.693921223129059,35,4
S.Hubbard,2022,CIN,DE,6.5,22,11,1,16,962,18,0.816666666666667,0.361111111111111,1.22222222222222,2.96257796257796,0.611111111111111,0.691106044880565,36,5
R.Gary,2022,GB,OLB,6,12,7,1,11,378,9,0.714444444444444,0.666666666666667,1.33333333333333,4.76190476190476,0.777777777777778,0.687067808337658,37,5
J.Hughes,2022,HOU,DE,10,11,12,2,6,856,24,0.5175,0.416666666666667,0.458333333333333,2.45327102803738,0.5,0.677405843594219,38,5
K.Mack,2022,LAC,OLB,8,12,12,2,8,922,18,0.820555555555556,0.444444444444444,0.666666666666667,2.16919739696312,0.666666666666667,0.673961614064883,39,5
R.Weaver,2022,TEN,OLB,5.5,15,7,2,10,640,16,0.57375,0.34375,0.9375,3.203125,0.4375,0.656073611045588,40,5
D.Fowler,2022,DAL,OLB,6,9,7,2,8,378,19,0.289473684210526,0.31578947368421,0.473684210526316,3.96825396825397,0.368421052631579,0.639596499504647,41,5
T.Watt,2022,PIT,OLB,5.5,12,8,1,5,502,10,0.841,0.55,1.2,3.48605577689243,0.8,0.631151475837776,42,5
A.Epenesa,2022,BUF,DE,6.5,10,7,2,2,439,17,0.383529411764706,0.382352941176471,0.588235294117647,3.75854214123007,0.411764705882353,0.623182573005614,43,5
C.Campbell,2022,BAL,DE,5.5,14,4,2,8,585,15,0.622666666666667,0.366666666666667,0.933333333333333,3.33333333333333,0.266666666666667,0.615352597065623,44,5
A.Ojulari,2022,NYG,OLB,5.5,7,3,3,8,252,9,0.412222222222222,0.611111111111111,0.777777777777778,4.96031746031746,0.333333333333333,0.611171329276156,45,5
F.Luvu,2022,CAR,OLB,7,9,19,1,9,940,15,0.921333333333333,0.466666666666667,0.6,1.70212765957447,1.26666666666667,0.602895944394647,46,5
K.Elliss,2022,NO,OLB,7,10,7,2,4,630,17,0.540588235294118,0.411764705882353,0.588235294117647,2.6984126984127,0.411764705882353,0.600424352502713,47,5
D.Smoot,2022,JAX,DE,5,12,6,1,9,446,15,0.441333333333333,0.333333333333333,0.8,3.81165919282511,0.4,0.578077762576465,48,5
D.Wise,2022,NE,DE,7.5,11,7,2,7,929,28,0.505714285714286,0.267857142857143,0.392857142857143,1.99138858988159,0.25,0.576689987576858,49,5
D.Wise,2022,KC,DE,7.5,11,7,2,7,929,28,0.505714285714286,0.267857142857143,0.392857142857143,1.99138858988159,0.25,0.576689987576858,50,5
O.Okoronkwo,2022,HOU,DE,5,11,9,1,6,518,17,0.44,0.294117647058824,0.647058823529412,3.08880308880309,0.529411764705882,0.561152749602931,51,6
S.Williams,2022,DAL,DE,4,9,10,1,3,305,17,0.267647058823529,0.235294117647059,0.529411764705882,4.26229508196721,0.588235294117647,0.558045965624066,52,6
M.Ingram,2022,MIA,OLB,6,10,7,1,7,539,28,0.2875,0.214285714285714,0.357142857142857,2.96846011131725,0.25,0.543401786416317,53,6
S.Ebukam,2022,SF,DE,5,13,6,1,10,681,18,0.596111111111111,0.277777777777778,0.722222222222222,2.6431718061674,0.333333333333333,0.536757324149644,54,6
F.Clark,2022,KC,DE,5,13,8,1,4,886,18,0.718888888888889,0.277777777777778,0.722222222222222,2.03160270880361,0.444444444444444,0.525693061911277,55,6
K.Thibodeaux,2022,NYG,OLB,4,13,6,2,4,859,16,0.805625,0.25,0.8125,1.9790454016298,0.375,0.520881115252158,56,6
M.Danna,2022,KC,DE,5,10,3,2,9,557,16,0.52625,0.3125,0.625,2.69299820466786,0.1875,0.509755468541146,57,6
C.Omenihu,2022,SF,DE,4.5,16,3,1,4,660,20,0.519,0.225,0.8,3.10606060606061,0.15,0.503558176471513,58,6
B.Dupree,2022,TEN,OLB,4,9,6,1,6,453,11,0.601818181818182,0.363636363636364,0.818181818181818,2.86975717439294,0.545454545454545,0.497057775471372,59,6
C.Dunlap,2022,KC,OLB,4,12,6,1,8,676,20,0.501,0.2,0.6,2.36686390532544,0.3,0.481128697457187,60,6
J.Ward,2022,NYG,OLB,3,15,8,3,7,1381,42,0.509047619047619,0.0714285714285714,0.357142857142857,1.30340333091962,0.19047619047619,0.473187581576009,61,6
A.Nelson,2022,TB,OLB,5.5,6,4,3,3,693,18,0.581111111111111,0.305555555555556,0.333333333333333,1.65945165945166,0.222222222222222,0.472611139941187,62,6
T.Walker,2022,JAX,OLB,4.5,11,6,1,6,1037,20,0.7465,0.225,0.55,1.4946962391514,0.3,0.464330502744099,63,6
Z.Franklin,2022,IND,OLB,3,6,12,3,6,1134,17,0.996470588235294,0.176470588235294,0.352941176470588,0.793650793650794,0.705882352941177,0.460558648236386,64,6
D.Wonnum,2022,MIN,OLB,4,10,5,1,8,593,17,0.516470588235294,0.235294117647059,0.588235294117647,2.36087689713322,0.294117647058824,0.456687455772043,65,6
O.Oweh,2022,BAL,OLB,3,11,7,1,9,666,18,0.569444444444444,0.166666666666667,0.611111111111111,2.1021021021021,0.388888888888889,0.445984636190656,66,6
J.Bosa,2022,LAC,OLB,2.5,6,3,1,5,203,6,0.556666666666667,0.416666666666667,1,4.1871921182266,0.5,0.43459234797377,67,6
C.Harris,2022,DET,OLB,3,8,9,3,3,1348,29,0.692413793103448,0.103448275862069,0.275862068965517,0.816023738872404,0.310344827586207,0.432315870170307,68,6
I.Odenigbo,2022,TB,DE,3.5,6,4,1,2,261,14,0.278571428571429,0.25,0.428571428571429,3.63984674329502,0.285714285714286,0.41946865122423,69,6
A.Ebiketie,2022,ATL,OLB,2.5,11,3,2,6,516,16,0.481875,0.15625,0.6875,2.61627906976744,0.1875,0.415826390526961,70,6
S.Lawson,2022,BUF,DE,3.5,9,6,1,2,538,17,0.473529411764706,0.205882352941176,0.529411764705882,2.32342007434944,0.352941176470588,0.41047234671573,71,7
J.Johnson,2022,NYJ,DE,4,9,8,3,1,2154,92,0.373260869565217,0.0434782608695652,0.0978260869565217,0.603528319405757,0.0869565217391304,0.405397768552154,72,7
S.Barrett,2022,TB,OLB,3,6,6,1,3,382,8,0.71625,0.375,0.75,2.35602094240838,0.75,0.401658678114828,73,7
J.Hollins,2022,GB,OLB,3.5,7,4,1,2,436,16,0.461875,0.21875,0.4375,2.40825688073395,0.25,0.379832287587866,74,7
M.Sanders,2022,ARI,OLB,3,5,3,1,5,259,33,0.118181818181818,0.0909090909090909,0.151515151515152,3.08880308880309,0.0909090909090909,0.356471135852558,75,7
J.Martin,2022,DEN,DE,2.5,5,2,1,2,261,13,0.296923076923077,0.192307692307692,0.384615384615385,2.8735632183908,0.153846153846154,0.29796865122423,76,7
T.Lewis,2022,IND,DE,2,7,4,1,4,605,18,0.536111111111111,0.111111111111111,0.388888888888889,1.48760330578512,0.222222222222222,0.287134673145571,77,7
T.Lewis,2022,CHI,OLB,2,7,4,1,4,605,18,0.536111111111111,0.111111111111111,0.388888888888889,1.48760330578512,0.222222222222222,0.287134673145571,78,7
O.Ximines,2022,NYG,OLB,2,8,3,1,3,529,17,0.468823529411765,0.117647058823529,0.470588235294118,1.89035916824197,0.176470588235294,0.275260304131088,79,7
T.Bowser,2022,BAL,OLB,2,4,3,1,3,390,10,0.64,0.2,0.4,1.53846153846154,0.3,0.259260304131088,80,7
D.Jackson,2022,SF,DE,3,6,5,1,5,1641,64,0.3765625,0.046875,0.09375,0.548446069469835,0.078125,0.25309493481782,81,7
J.Willis,2022,SF,DE,2,4,3,1,2,266,12,0.344166666666667,0.166666666666667,0.333333333333333,2.25563909774436,0.25,0.250983063641081,82,7
J.Clowney,2022,CLE,DE,2,4,4,1,3,493,12,0.635833333333333,0.166666666666667,0.333333333333333,1.21703853955375,0.333333333333333,0.250170134138479,83,7
M.Wilson,2022,NE,OLB,1.5,3,4,2,2,1032,32,0.49875,0.046875,0.09375,0.436046511627907,0.125,0.204514428142347,84,7
D.Gardeck,2022,ARI,OLB,1,5,2,1,2,209,14,0.237142857142857,0.0714285714285714,0.357142857142857,2.87081339712919,0.142857142857143,0.20057471183029,85,7
A.Jennings,2022,NE,OLB,1.5,4,1,1,1,343,16,0.316875,0.09375,0.25,1.60349854227405,0.0625,0.172181818181818,86,7
A.Muhammad,2022,CHI,DE,1,3,1,1,3,608,16,0.59625,0.0625,0.1875,0.657894736842105,0.0625,0.106317214700193,87,7
M.Addison,2022,HOU,DE,1,2,1,1,1,368,12,0.450833333333333,0.0833333333333333,0.166666666666667,0.815217391304348,0.0833333333333333,0.0791515151515152,88,7
A.Hutchinson,2022,DET,DE,9.5,15,9,0,11,958,17,0.843529411764706,0.558823529411765,0.88235294117647,2.55741127348643,0.529411764705882,0,89,7
L.Floyd,2022,LA,OLB,9,22,10,0,11,933,17,0.854117647058824,0.529411764705882,1.29411764705882,3.32261521972133,0.588235294117647,0,90,7
M.Sweat,2022,WAS,DE,8,28,14,0,18,731,17,0.702941176470588,0.470588235294118,1.64705882352941,4.92476060191518,0.823529411764706,0,91,7
D.Walker,2022,TEN,DE,7,16,10,0,7,426,17,0.358235294117647,0.411764705882353,0.941176470588235,5.39906103286385,0.588235294117647,0,92,7
M.Fox,2022,LAC,DE,6.5,11,8,0,9,616,18,0.553888888888889,0.361111111111111,0.611111111111111,2.84090909090909,0.444444444444444,0,93,7
K.Paye,2022,IND,DE,6,10,10,0,7,546,12,0.671666666666667,0.5,0.833333333333333,2.93040293040293,0.833333333333333,0,94,7
C.Granderson,2022,NO,DE,5.5,9,9,0,2,479,16,0.449375,0.34375,0.5625,3.02713987473904,0.5625,0,95,7
Q.Jefferson,2022,SEA,DE,5.5,13,6,0,9,599,18,0.488888888888889,0.305555555555556,0.722222222222222,3.08848080133556,0.333333333333333,0,96,7
Z.Allen,2022,ARI,DE,5.5,20,10,0,13,660,13,0.788461538461538,0.423076923076923,1.53846153846154,3.86363636363636,0.769230769230769,0,97,7
D.Odeyingbo,2022,IND,DE,5,11,5,0,4,518,17,0.451764705882353,0.294117647058824,0.647058823529412,3.08880308880309,0.294117647058824,0,98,7
J.Franklin-Myers,2022,NYJ,DE,5,20,4,0,8,643,17,0.562941176470588,0.294117647058824,1.17647058823529,3.88802488335925,0.235294117647059,0,99,7
M.Haynes,2022,CAR,DE,5,13,7,0,6,470,17,0.409411764705882,0.294117647058824,0.764705882352941,3.82978723404255,0.411764705882353,0,100,7
A.Key,2022,JAX,OLB,4.5,15,5,0,9,541,19,0.419473684210526,0.236842105263158,0.789473684210526,3.60443622920518,0.263157894736842,0,101,7
E.Obada,2022,WAS,DE,4,8,4,0,2,390,17,0.368235294117647,0.235294117647059,0.470588235294118,3.07692307692308,0.235294117647059,0,102,7
L.Carter,2022,ATL,OLB,4,12,6,0,4,909,17,0.811764705882353,0.235294117647059,0.705882352941177,1.76017601760176,0.352941176470588,0,103,7
B.Irvin,2022,SEA,OLB,3.5,9,5,0,3,434,12,0.539166666666667,0.291666666666667,0.75,2.88018433179723,0.416666666666667,0,104,7
C.Nassib,2022,TB,OLB,3.5,6,6,0,0,276,14,0.303571428571429,0.25,0.428571428571429,3.44202898550725,0.428571428571429,0,105,7
J.Davis,2022,LAC,DE,3.5,6,11,0,4,1354,66,0.334393939393939,0.053030303030303,0.0909090909090909,0.701624815361891,0.166666666666667,0,106,7
J.Davis,2022,WAS,OLB,3.5,6,11,0,4,1354,66,0.334393939393939,0.053030303030303,0.0909090909090909,0.701624815361891,0.166666666666667,0,107,7
J.Ossai,2022,CIN,DE,3.5,10,2,0,9,417,19,0.334210526315789,0.184210526315789,0.526315789473684,3.23741007194245,0.105263157894737,0,108,7
